cluster_id,is_noise,count,freq_unique,PW(µs)__mean,PW(µs)__median,PW(µs)__std,PW(µs)__min,PW(µs)__max,PW(µs)__q25,PW(µs)__q75,Azimuth(º)__mean,Azimuth(º)__median,Azimuth(º)__std,Azimuth(º)__min,Azimuth(º)__max,Azimuth(º)__q25,Azimuth(º)__q75,Elevation(º)__mean,Elevation(º)__median,Elevation(º)__std,Elevation(º)__min,Elevation(º)__max,Elevation(º)__q25,Elevation(º)__q75,Power(dBm)__mean,Power(dBm)__median,Power(dBm)__std,Power(dBm)__min,Power(dBm)__max,Power(dBm)__q25,Power(dBm)__q75,Freq(MHz)__mean,Freq(MHz)__median,Freq(MHz)__std,Freq(MHz)__min,Freq(MHz)__max,Freq(MHz)__q25,Freq(MHz)__q75
0,False,25881,148,5.6098663111935405,1.01,6.393435572002555,0.43,95.98,1.01,12.15,183.99296034276114,183.164063,64.77395365083805,0.351563,358.242188,178.242188,186.679688,90.0,90.0,0.0,90.0,90.0,90.0,90.0,-45.42550519686257,-44.0,7.168236311991787,-77.0,-17.0,-50.5,-39.0,4520.070969437038,4543.645,165.13365415999746,1373.215,4544.585,4543.51,4543.745
1,False,1599,303,3.2193808630393996,2.21,2.604622405792239,0.44,11.41,1.09,4.39,219.22395370919327,276.679688,130.47382502880285,0.351563,358.242188,99.84375,340.664063,90.0,90.0,0.0,90.0,90.0,90.0,90.0,-43.87023139462164,-48.5,16.812749256321375,-73.0,-4.0,-58.5,-28.5,1412.2237585991245,1425.65,31.100669102509542,549.635,1523.12,1394.0500000000002,1426.06
