cluster_id,is_noise,count,freq_unique,PW(µs)__mean,PW(µs)__median,PW(µs)__std,PW(µs)__min,PW(µs)__max,PW(µs)__q25,PW(µs)__q75,Azimuth(º)__mean,Azimuth(º)__median,Azimuth(º)__std,Azimuth(º)__min,Azimuth(º)__max,Azimuth(º)__q25,Azimuth(º)__q75,Elevation(º)__mean,Elevation(º)__median,Elevation(º)__std,Elevation(º)__min,Elevation(º)__max,Elevation(º)__q25,Elevation(º)__q75,Power(dBm)__mean,Power(dBm)__median,Power(dBm)__std,Power(dBm)__min,Power(dBm)__max,Power(dBm)__q25,Power(dBm)__q75,Freq(MHz)__mean,Freq(MHz)__median,Freq(MHz)__std,Freq(MHz)__min,Freq(MHz)__max,Freq(MHz)__q25,Freq(MHz)__q75
0,False,114,55,8.321315789473685,7.6,3.8816184730329906,2.47,19.3,5.68,10.675,252.56990153508772,276.679688,91.89167882438367,0.351563,358.242188,221.484375,327.65625,90.0,90.0,0.0,90.0,90.0,90.0,90.0,-61.14912280701754,-64.5,8.192358252481233,-73.0,-38.5,-66.0,-57.75,1636.3817982456142,1639.965,14.050363081114575,1560.435,1642.805,1639.68,1640.3825
1,False,167,66,46.33,37.24,24.45514773217307,3.88,112.45,34.75,51.955,245.17589848502996,270.0,91.21343544622847,8.789063,354.726563,221.484375,304.453125,90.0,90.0,0.0,90.0,90.0,90.0,90.0,-61.712574850299404,-63.5,7.3741258795082665,-74.0,-30.5,-66.0,-59.75,1744.1562574850298,1640.445,560.4707639473038,1394.26,4823.1,1639.865,1640.865
