cluster_id,is_noise,count,freq_unique,PW(µs)__mean,PW(µs)__median,PW(µs)__std,PW(µs)__min,PW(µs)__max,PW(µs)__q25,PW(µs)__q75,Azimuth(º)__mean,Azimuth(º)__median,Azimuth(º)__std,Azimuth(º)__min,Azimuth(º)__max,Azimuth(º)__q25,Azimuth(º)__q75,Elevation(º)__mean,Elevation(º)__median,Elevation(º)__std,Elevation(º)__min,Elevation(º)__max,Elevation(º)__q25,Elevation(º)__q75,Power(dBm)__mean,Power(dBm)__median,Power(dBm)__std,Power(dBm)__min,Power(dBm)__max,Power(dBm)__q25,Power(dBm)__q75,Freq(MHz)__mean,Freq(MHz)__median,Freq(MHz)__std,Freq(MHz)__min,Freq(MHz)__max,Freq(MHz)__q25,Freq(MHz)__q75
0,False,115,55,8.43713043478261,7.6,4.059223364751291,2.47,21.64,5.68,10.719999999999999,252.70618228695653,276.679688,91.49942942644226,0.351563,358.242188,221.484375,327.65625,90.0,90.0,0.0,90.0,90.0,90.0,90.0,-61.18695652173913,-64.5,8.166432381950532,-73.0,-38.5,-66.0,-58.0,1636.4174347826088,1639.965,13.99382213889115,1560.435,1642.805,1639.68,1640.395
1,False,166,66,46.47873493975903,37.24,24.453262437647634,3.88,112.45,34.75,51.9625,245.03694493373496,270.0,91.47169176026833,8.789063,354.726563,221.484375,304.453125,90.0,90.0,0.0,90.0,90.0,90.0,90.0,-61.68975903614458,-63.25,7.390523248118394,-74.0,-30.5,-66.0,-59.625,1744.780813253012,1640.42,562.108302428888,1394.26,4823.1,1639.865,1640.865
